run_id,condition,success,exp_stage,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,conditionmyown,cen_signal_contrast_stim,view_history,rt,response,stimulus,correct_response,correct_response_in_clockwise_or_counterclockwise,correct,slider_start,ctx_signal_contrast,cen_angle_in_degree,cen_signal_contrast_catchStim,confidence,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
20,3,true,pre-exp,fullscreen_starts,fullscreen,0,8660,0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"""","""","""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructionspage1,instructions,1,11746,0.0-1.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"[{""page_index"":0,""viewing_time"":3082}]",3082.399999976158,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructions_block2,canvas-button-response,2,23916,0.0-2.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"""",12056,1,instructionStim1,1,Clockwise,true,"""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructions_block3,canvas-button-response,3,25699,0.0-3.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"""",1708,0,instructionStim2,0,Counter-clockwise,true,"""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructions_block4,html-slider-response,4,37453,0.0-4.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"""",11752.600000023842,100,"<div id=""message-div""><p>After you have made your clockwise/counter-clockwise choice, <br>you will be asked to rate how confident you are that you were correct in your clockwise/counter-clockwise choice using a slide bar.<br>Please try to use the entire range of the slider bar.<br>For example, feel free to move the slider to the leftmost location if you are extremely uncertain about your choice, and the rightmost location if you are extremely certain.</p></div>","""","""","""",50,"""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructionspage5,instructions,5,43317,0.0-5.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"[{""page_index"":0,""viewing_time"":5861.5999999940395}]",5862,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructionspage6,instructions,6,44863,0.0-6.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"[{""page_index"":0,""viewing_time"":1544.9000000059605}]",1545.300000011921,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructionspage7,instructions,7,51217,0.0-7.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"[{""page_index"":0,""viewing_time"":6351.4000000059605}]",6351.800000011921,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",pre-exp,instructionspage8,instructions,8,52318,0.0-8.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"[{""page_index"":0,""viewing_time"":1100}]",1100.2999999821186,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
20,3,"""",practice_procedure,fixation,html-keyboard-response,9,52821,0.0-9.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A147F5PJTHOB8A,3VSOLARPKKAO25QQVKV31D473VZ93I,PLSV4,PLSV4,3VSOLARPKKAO25QQVKV31D473VZ93I,3VSOLARPKKAO25QQVKV31D473VZ93I,338054,338054,3,0.06,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:55:18",74.72.142.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
