run_id,condition,success,exp_stage,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,conditionmyown,cen_signal_contrast_stim,view_history,rt,response,stimulus,correct_response,correct_response_in_clockwise_or_counterclockwise,correct,slider_start,ctx_signal_contrast,cen_angle_in_degree,cen_signal_contrast_catchStim,confidence,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
24,1,true,pre-exp,fullscreen_starts,fullscreen,0,12813,0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"""","""","""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructionspage1,instructions,1,15776,0.0-1.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":2957.7000000476837}]",2957.9000000953674,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructions_block2,canvas-button-response,2,91226,0.0-2.0-0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"""",75330,1,instructionStim1,1,Clockwise,true,"""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructions_block3,canvas-button-response,3,96449,0.0-3.0-0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"""",5137.300000190735,0,instructionStim2,0,Counter-clockwise,true,"""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructions_block4,html-slider-response,4,129297,0.0-4.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"""",32846.09999990463,98,"<div id=""message-div""><p>After you have made your clockwise/counter-clockwise choice, <br>you will be asked to rate how confident you are that you were correct in your clockwise/counter-clockwise choice using a slide bar.<br>Please try to use the entire range of the slider bar.<br>For example, feel free to move the slider to the leftmost location if you are extremely uncertain about your choice, and the rightmost location if you are extremely certain.</p></div>","""","""","""",50,"""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructionspage5,instructions,5,150424,0.0-5.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":21125.900000095367}]",21126.10000014305,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructionspage6,instructions,6,156688,0.0-6.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":6262.400000095367}]",6262.5,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructionspage7,instructions,7,173249,0.0-7.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":16558.599999904633}]",16558.700000047684,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",pre-exp,instructionspage8,instructions,8,177856,0.0-8.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":4606.600000143051}]",4606.800000190735,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
24,1,"""",practice_procedure,fixation,html-keyboard-response,9,178359,0.0-9.0-0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,AW5O1RK3W60FC,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,8W4S4,8W4S4,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,3S4AW7T80KJ4L3A3KV3CGRN8HPF4LY,338054,338054,1,0.03,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 04:27:41",68.109.61.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
