run_id,condition,success,exp_stage,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,conditionmyown,cen_signal_contrast_stim,view_history,rt,response,stimulus,correct_response,correct_response_in_clockwise_or_counterclockwise,correct,slider_start,ctx_signal_contrast,cen_angle_in_degree,cen_signal_contrast_catchStim,confidence,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
19,1,true,pre-exp,fullscreen_starts,fullscreen,0,2618,0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""","""","""","""","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructionspage1,instructions,1,3957,0.0-1.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":1324.4000000953674}]",1324.9000000953674,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructions_block2,canvas-button-response,2,10873,0.0-2.0-0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""",6780.300000190735,1,instructionStim1,1,Clockwise,true,"""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructions_block3,canvas-button-response,3,12835,0.0-3.0-0.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""",1816.4000000953674,0,instructionStim2,0,Counter-clockwise,true,"""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructions_block4,html-slider-response,4,25024,0.0-4.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""",12185.200000286102,52,"<div id=""message-div""><p>After you have made your clockwise/counter-clockwise choice, <br>you will be asked to rate how confident you are that you were correct in your clockwise/counter-clockwise choice using a slide bar.<br>Please try to use the entire range of the slider bar.<br>For example, feel free to move the slider to the leftmost location if you are extremely uncertain about your choice, and the rightmost location if you are extremely certain.</p></div>","""","""","""",50,"""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructionspage5,instructions,5,26358,0.0-5.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":1330.5999999046326}]",1331,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,repeat_instructions_conditionalpage5,html-button-response,6,27379,0.0-5.0-1.0-0.0,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""",1018.8000001907349,0,"<div id=""message-div""><p>Please read this carefully. The instructions will be shown again now.</p><p>Click the ""Continue"" button to continue.</p></div>","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructionspage5,instructions,7,28061,0.0-5.1-0.1,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":680.5999999046326}]",680.8999996185303,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,repeat_instructions_conditionalpage5,html-button-response,8,28662,0.0-5.1-1.1-0.1,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"""",600.4000000953674,0,"<div id=""message-div""><p>Please read this carefully. The instructions will be shown again now.</p><p>Click the ""Continue"" button to continue.</p></div>","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
19,1,"""",pre-exp,instructionspage5,instructions,9,29160,0.0-5.2-0.2,3SD15I2WEBVYX2RZ7BNPTJHHA9P63F,A3774HPOUKYTX7,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,LJX44,LJX44,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,34X6J5FLP2Z5FI91F7YC3FBL9SPJQQ,338054,338054,1,0.03,"[{""page_index"":0,""viewing_time"":497.6000003814697}]",497.90000009536743,"""","""","""","""","""","""","""","""","""","""","2021-12-31 03:42:06",67.180.106.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
