run_id,condition,success,exp_stage,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,conditionmyown,cen_signal_contrast_stim,view_history,rt,response,stimulus,correct_response,correct_response_in_clockwise_or_counterclockwise,correct,slider_start,ctx_signal_contrast,cen_angle_in_degree,cen_signal_contrast_catchStim,confidence,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
23,2,true,pre-exp,fullscreen_starts,fullscreen,0,9848,0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"""","""","""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructionspage1,instructions,1,12238,0.0-1.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"[{""page_index"":0,""viewing_time"":2387.2000000476837}]",2387.4000000953674,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructions_block2,canvas-button-response,2,54642,0.0-2.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"""",42342.200000047684,1,instructionStim1,1,Clockwise,true,"""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructions_block3,canvas-button-response,3,56972,0.0-3.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"""",2277.600000143051,0,instructionStim2,0,Counter-clockwise,true,"""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructions_block4,html-slider-response,4,125562,0.0-4.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"""",68588.89999985695,100,"<div id=""message-div""><p>After you have made your clockwise/counter-clockwise choice, <br>you will be asked to rate how confident you are that you were correct in your clockwise/counter-clockwise choice using a slide bar.<br>Please try to use the entire range of the slider bar.<br>For example, feel free to move the slider to the leftmost location if you are extremely uncertain about your choice, and the rightmost location if you are extremely certain.</p></div>","""","""","""",50,"""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructionspage5,instructions,5,131651,0.0-5.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"[{""page_index"":0,""viewing_time"":6087.200000047684}]",6087.400000095367,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructionspage6,instructions,6,133129,0.0-6.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"[{""page_index"":0,""viewing_time"":1477.1000001430511}]",1477.3000001907349,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructionspage7,instructions,7,138044,0.0-7.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"[{""page_index"":0,""viewing_time"":4913.699999809265}]",4913.899999856949,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",pre-exp,instructionspage8,instructions,8,139197,0.0-8.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"[{""page_index"":0,""viewing_time"":1152.2999999523163}]",1152.5,"""","""","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
23,2,"""",practice_procedure,fixation,html-keyboard-response,9,139700,0.0-9.0-0.0-0.0,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A1YVMDRR9W1LZ1,39RP059MEQU8CKDXZMEEOI83RMJBMA,M0R94,M0R94,39RP059MEQU8CKDXZMEEOI83RMJBMA,39RP059MEQU8CKDXZMEEOI83RMJBMA,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 04:16:33",75.164.8.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ac0f2dffeffaa78d35a552e03d03f0a8
